geografia_key,ubigeo,dominio_cod,dominio,estrato_cod,estrato,latitud,longitud,altitud
5489,130801,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-8.376616667,-77.176861667,3722.0
5490,130614,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.85668,-78.477201667,3219.0
5491,130614,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.865371667,-78.482828333,3084.0
5492,130503,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-8.111308333,-78.565366667,3406.0
5493,130503,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-8.153293333,-78.621361667,3276.0
5494,140101,1,Costa Norte,1,De 500 000 a más habitantes,-6.775579215,-79.872582279,24.9217292254
5495,140101,1,Costa Norte,1,De 500 000 a más habitantes,-6.782540019,-79.846636862,26.6495444067
5496,140101,1,Costa Norte,1,De 500 000 a más habitantes,-6.759777993,-79.882599202,21.8759146814
5497,140106,1,Costa Norte,1,De 500 000 a más habitantes,-6.799291101,-79.837481756,28.6895568898
5498,140106,1,Costa Norte,1,De 500 000 a más habitantes,-6.808237993,-79.831672792,27.4836248168
5499,140106,1,Costa Norte,1,De 500 000 a más habitantes,-6.80426304,-79.841330405,26.9600897546
5500,140101,1,Costa Norte,1,De 500 000 a más habitantes,-6.766720504,-79.831757186,33.2144196261
5501,140106,1,Costa Norte,1,De 500 000 a más habitantes,-6.790243262,-79.845116192,27.7919147262
5502,140301,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-6.709965516,-79.899874739,18.4637697829
5503,140113,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-6.884848514,-79.814023757,49.3490808316
5504,140113,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-6.865647698,-79.815650204,25.2025478769
5505,140119,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-6.780009781,-79.610271053,86.336997747
5506,140112,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-6.779257543,-79.889578121,22.3985711696
5507,140107,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-6.98899607,-79.627114321,39.1727596599
5508,140102,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-6.637205638,-79.392014359,210.229538508
5509,140106,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-6.816881332,-79.85380103,26.0
5510,140106,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-6.815758561,-79.842228222,23.08
5511,140306,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-6.538418144,-79.975793405,43.0
5512,140203,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-6.23057,-79.30164,3185.0
5513,140203,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-6.233778333,-79.31725,3071.0
5514,150114,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.067163304,-76.955182718,250.438576929
5515,150117,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.938070777,-77.077869949,95.3116542273
5516,150111,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.031291783,-76.999941297,205.08368957
5517,150103,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.016100238,-76.873019404,460.669167428
5518,150106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.883417637,-77.034899747,196.050895114
5519,150105,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.055355973,-77.047153312,129.892658518
5520,150132,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.013481685,-77.012905131,211.321977423
5521,150143,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.165197904,-76.893542255,366.558558684
5522,150114,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.068242856,-76.965669474,237.151270354
5523,150132,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.01153021,-76.986597041,265.592691201
5524,150143,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.17171681,-76.941010047,190.35631314
5525,150102,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.815536802,-77.136445545,154.788470663
5526,150136,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.080344746,-77.107218779,36.4642332898
5527,150132,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.995056645,-76.997541403,245.043407259
5528,150142,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.217956167,-76.92410845,202.974659216
5529,150106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.854789572,-77.012007309,260.798587924
5530,150118,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.996990854,-76.912602825,367.894148983
5531,150111,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.050777213,-76.998761576,201.118929446
5532,150133,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.160148894,-76.966794608,115.258551994
5533,150106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.851848255,-77.036190641,235.598376472
5534,150123,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.150627594,-76.871940343,230.199364566
5535,150140,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.164136777,-76.988606367,64.7082301204
5536,150135,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.024712516,-77.05831502,106.111247119
5537,150106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.869701526,-77.017658364,239.35686101
5538,150135,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.994754682,-77.094839425,37.3865493806
5539,150118,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.964689839,-76.750679198,717.192290678
5540,150143,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.130659334,-76.932927324,396.127403836
5541,150108,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.197422002,-76.982928882,71.0878604172
5542,150138,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.399243696,-76.770122825,29.4133439158
5543,150101,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.052939948,-77.024792759,166.720754524
5544,150107,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.992445338,-76.820997404,542.921247493
5545,150110,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.90651011,-77.013553949,446.319505365
5546,150135,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.017485657,-77.087526931,54.6600540863
5547,150125,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.832319701,-77.10095841,245.318830527
5548,150111,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.056202256,-77.001067646,203.006065797
5549,150108,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.175219391,-76.994787115,50.0578887038
5550,150135,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.03028963,-77.070629822,88.5917736784
5551,150111,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.059117336,-76.997533575,265.797028923
5552,150143,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.153183213,-76.933045387,388.313533159
5553,150810,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-11.105299684,-77.582151937,69.7180916886
5554,150509,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-12.657710247,-76.634195627,33.8976959654
5555,150601,2,Costa Centro,3,De 50 000 a 99 999 habitantes,-11.493567367,-77.210457433,177.902167788
5556,150202,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-10.677893372,-77.820932427,17.1219678505
5557,150502,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-12.736105886,-76.612447583,32.0183682745
5558,150810,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-11.092261559,-77.585459695,96.8157498767
5559,150805,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-11.094117708,-77.610976329,43.4412501328
5560,150203,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-10.692815189,-77.775021897,95.9520289084
5561,150510,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-13.032564079,-76.329768694,162.260578563
5562,150605,2,Costa Centro,3,De 50 000 a 99 999 habitantes,-11.593657205,-77.258749847,17.223871103
5563,150201,2,Costa Centro,3,De 50 000 a 99 999 habitantes,-10.748429936,-77.762540439,57.0
5564,150203,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-10.687617638,-77.772719847,114.58155721
5565,150501,2,Costa Centro,7,Área de Empadronamiento Rural compuesto,-13.095450305,-76.389253471,49.0
5566,150723,5,Sierra Centro,6,De 500 a 1 999 habitantes,-11.87221506,-76.54496556,2036.68270618
5567,150304,5,Sierra Centro,6,De 500 a 1 999 habitantes,-10.500602391,-77.055437216,3645.0654349
5568,150802,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-10.783645,-77.294846667,1713.0
5569,150802,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-10.871188333,-77.27987,1554.0
5570,150403,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-11.544678333,-76.794606667,2645.0
5571,160101,7,Selva,2,De 100 000 a 499 999 habitantes,-3.75370516,-73.277392561,84.3910359589
5572,160101,7,Selva,2,De 100 000 a 499 999 habitantes,-3.754489181,-73.254235969,94.9341131555
5573,160113,7,Selva,2,De 100 000 a 499 999 habitantes,-3.763872449,-73.266770999,97.2388045143
5574,160113,7,Selva,2,De 100 000 a 499 999 habitantes,-3.763174305,-73.274336972,99.0995592533
5575,160101,7,Selva,2,De 100 000 a 499 999 habitantes,-3.744914279,-73.264126063,90.0121890765
5576,160113,7,Selva,2,De 100 000 a 499 999 habitantes,-3.781205445,-73.288628961,103.626250106
5577,160101,7,Selva,2,De 100 000 a 499 999 habitantes,-3.732921192,-73.256126608,95.6921865456
5578,160201,7,Selva,3,De 50 000 a 99 999 habitantes,-5.903171332,-76.112442692,152.873981576
5579,160201,7,Selva,3,De 50 000 a 99 999 habitantes,-5.907426866,-76.108821277,149.38792257
5580,160601,7,Selva,5,De 2 000 a 19 999 habitantes,-7.350578514,-75.013012538,134.092698871
5581,160201,7,Selva,3,De 50 000 a 99 999 habitantes,-5.912388366,-76.118330313,150.820964173
5582,160103,7,Selva,5,De 2 000 a 19 999 habitantes,-4.002920864,-73.153901151,101.791610332
5583,160107,7,Selva,8,Área de Empadronamiento Rural simple,-2.595621667,-73.523338333,125.0
5584,160107,7,Selva,8,Área de Empadronamiento Rural simple,-2.63497,-73.545125,128.0
5585,160113,7,Selva,7,Área de Empadronamiento Rural compuesto,-3.887690275,-73.351416802,139.0
5586,160112,7,Selva,8,Área de Empadronamiento Rural simple,-3.78420867,-73.174281022,117.0
5587,160112,7,Selva,8,Área de Empadronamiento Rural simple,-3.769878952,-73.188896307,112.0
5588,160112,7,Selva,8,Área de Empadronamiento Rural simple,-3.809187985,-73.191428243,109.0
5589,160802,7,Selva,6,De 500 a 1 999 habitantes,-1.788571443,-73.41178191,124.355549895
5590,160403,7,Selva,7,Área de Empadronamiento Rural compuesto,-4.223796667,-69.957835,74.0
5591,160509,7,Selva,8,Área de Empadronamiento Rural simple,-5.834363333,-74.045233333,114.0
5592,160509,7,Selva,8,Área de Empadronamiento Rural simple,-5.901793333,-74.067681667,116.0
5593,170101,7,Selva,3,De 50 000 a 99 999 habitantes,-12.572846211,-69.194247219,208.436029655
5594,170101,7,Selva,3,De 50 000 a 99 999 habitantes,-12.609032508,-69.217704906,204.60890288
5595,170101,7,Selva,3,De 50 000 a 99 999 habitantes,-12.590866017,-69.204530122,207.328497726
5596,170204,7,Selva,5,De 2 000 a 19 999 habitantes,-13.025720697,-70.498735528,421.619434436
5597,170102,7,Selva,5,De 2 000 a 19 999 habitantes,-12.92459503,-70.304792804,306.238860559
5598,170204,7,Selva,5,De 2 000 a 19 999 habitantes,-12.994359732,-70.530331104,421.894716021
5599,170203,7,Selva,7,Área de Empadronamiento Rural compuesto,-12.788866667,-70.52342,263.0
5600,170101,7,Selva,7,Área de Empadronamiento Rural compuesto,-12.52957,-69.213595,200.0
5601,170101,7,Selva,7,Área de Empadronamiento Rural compuesto,-12.542636667,-69.194198333,252.0
5602,180101,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.192275131,-70.932502368,1421.59844867
5603,180101,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.207669562,-70.939688561,1409.89336247
5604,180101,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.205427078,-70.914799363,1576.11263507
5605,180104,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.179261492,-70.891893799,1639.86721349
5606,180101,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.190458668,-70.929552367,1429.36537544
5607,180301,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.654780507,-71.330846921,173.863429677
5608,180301,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.654056747,-71.315054767,185.983133099
5609,180301,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.627437305,-71.328476306,156.892358353
5610,180301,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.647404434,-71.344961044,28.3215235448
5611,180301,3,Costa Sur,3,De 50 000 a 99 999 habitantes,-17.645168072,-71.319367957,186.492371199
5612,180208,6,Sierra Sur,6,De 500 a 1 999 habitantes,-16.613114334,-71.20338587,3332.55561788
5613,180106,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-17.062745,-70.804486667,2628.0
5614,180106,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-17.063221667,-70.814295,2448.0
5615,180106,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-17.07548,-70.82618,2520.0
5616,180103,6,Sierra Sur,6,De 500 a 1 999 habitantes,-16.75173435,-70.685927381,3144.84064388
5617,190113,5,Sierra Centro,3,De 50 000 a 99 999 habitantes,-10.675712263,-76.249040469,4403.2085264
5618,190101,5,Sierra Centro,3,De 50 000 a 99 999 habitantes,-10.691660302,-76.254190604,4353.29796815
5619,190113,5,Sierra Centro,3,De 50 000 a 99 999 habitantes,-10.658482513,-76.251435548,4369.11909475
5620,190112,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-10.841124911,-76.236497994,4104.40219818
5621,190201,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-10.48912218,-76.494882718,3418.4851532
5622,190303,7,Selva,5,De 2 000 a 19 999 habitantes,-10.476222449,-75.469460161,1784.55818081
5623,190301,7,Selva,5,De 2 000 a 19 999 habitantes,-10.586210145,-75.402679057,1809.28513518
5624,190208,5,Sierra Centro,6,De 500 a 1 999 habitantes,-10.483067576,-76.447526443,3497.64337349
5625,190302,7,Selva,7,Área de Empadronamiento Rural compuesto,-10.579052,-75.410763,1821.0
5626,190302,7,Selva,7,Área de Empadronamiento Rural compuesto,-10.594142,-75.419865,1836.0
5627,190307,7,Selva,8,Área de Empadronamiento Rural simple,-10.7550303,-75.29820511,1736.0
5628,200101,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-5.199703198,-80.639187277,35.9056202914
5629,200104,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-5.22431331,-80.6161142,32.5390267618
5630,200115,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-5.170611206,-80.697496977,32.1103095016
5631,200104,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-5.225279272,-80.62758421,30.2678737819
5632,200115,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-5.197790324,-80.651914711,33.4748935339
5633,200114,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-4.88437197,-80.387662756,82.2580669798
5634,200701,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-4.560349194,-81.274590628,16.7242233095
5635,200801,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-5.561690549,-80.817177357,12.4181618547
5636,200405,1,Costa Norte,5,De 2 000 a 19 999 habitantes,-5.189929538,-79.959501509,139.69935189
5637,200801,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-5.575465145,-80.819019912,14.5974446377
5638,200701,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-4.585285381,-81.262849868,37.1337768728
5639,200601,1,Costa Norte,2,De 100 000 a 499 999 habitantes,-4.897381886,-80.678160063,60.4820466179
5640,200701,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-4.56560569,-81.273518594,15.8839337764
5641,200114,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-4.930173048,-80.283747329,77.4194622138
5642,200701,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-4.595300985,-81.249346408,85.7156862999
5643,200401,1,Costa Norte,3,De 50 000 a 99 999 habitantes,-5.094375067,-80.167107649,90.6917297489
5644,200801,1,Costa Norte,4,De 20 000 a 49 999 habitantes,-5.768255842,-80.850562404,11.5929893228
5645,200406,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-5.322905,-79.858756667,169.0
5646,200607,1,Costa Norte,8,Área de Empadronamiento Rural simple,-4.779321667,-80.588131667,76.0
5647,200601,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-4.986044729,-80.662174877,87.0
5648,200114,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-4.974285,-80.257208333,90.0
5649,200114,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-4.974368333,-80.204586667,111.0
5650,200410,1,Costa Norte,6,De 500 a 1 999 habitantes,-5.167153669,-79.778803363,910.49102938
5651,210101,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-15.859900572,-70.001847306,3823.89529029
5652,210101,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-15.835195442,-70.022511716,3826.87099684
5653,211105,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-15.475912128,-70.117726377,3830.0
5654,211101,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-15.474485825,-70.149219191,3832.53923479
5655,210801,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-14.886234923,-70.598009766,3909.98595055
5656,211101,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-15.506240401,-70.122937836,3829.94920127
5657,210305,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-13.91621664,-70.542402526,4364.48802396
5658,211101,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-15.492016018,-70.142067703,3829.93798258
5659,210310,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-14.126403118,-69.964217569,3815.89455822
5660,210206,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-15.160257299,-69.921784042,3853.45
5661,210201,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.85319,-70.252785,3917.0
5662,210201,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.877345,-70.207313334,3870.0
5663,210406,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-16.306945,-69.217801667,3869.0
5664,210608,6,Sierra Sur,8,Área de Empadronamiento Rural simple,-15.126591667,-69.474798333,4115.0
5665,210102,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-15.981225,-69.680445,3851.0
5666,210102,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-15.994146667,-69.649071667,3897.0
5667,220101,7,Selva,3,De 50 000 a 99 999 habitantes,-6.024138637,-76.991469144,865.0
5668,220101,7,Selva,3,De 50 000 a 99 999 habitantes,-6.0656819,-76.969882246,907.692803235
5669,220303,7,Selva,5,De 2 000 a 19 999 habitantes,-6.515573994,-76.741304663,416.864415637
5670,220501,7,Selva,5,De 2 000 a 19 999 habitantes,-6.414268169,-76.524081482,818.115678415
5671,220105,7,Selva,5,De 2 000 a 19 999 habitantes,-6.143224981,-77.099865543,897.187950965
5672,220401,7,Selva,5,De 2 000 a 19 999 habitantes,-6.939336743,-76.769781886,306.015022041
5673,220804,7,Selva,8,Área de Empadronamiento Rural simple,-5.961829678,-77.329966779,925.0
5674,220804,7,Selva,8,Área de Empadronamiento Rural simple,-5.967998765,-77.320378907,1146.0
5675,220104,7,Selva,7,Área de Empadronamiento Rural compuesto,-6.106531667,-76.973453333,1272.0
5676,220104,7,Selva,7,Área de Empadronamiento Rural compuesto,-6.149753333,-76.988313333,965.0
5677,220104,7,Selva,8,Área de Empadronamiento Rural simple,-6.256281667,-76.945168333,1602.0
5678,220104,7,Selva,8,Área de Empadronamiento Rural simple,-6.269628333,-76.930546667,1504.0
5679,220910,7,Selva,2,De 100 000 a 499 999 habitantes,-6.481854841,-76.382438879,280.380664906
5680,220901,7,Selva,2,De 100 000 a 499 999 habitantes,-6.492004997,-76.378116503,262.304551859
5681,220909,7,Selva,2,De 100 000 a 499 999 habitantes,-6.491395299,-76.347281348,345.610838709
5682,220910,7,Selva,2,De 100 000 a 499 999 habitantes,-6.47541871,-76.388578346,272.217744741
5683,220701,7,Selva,5,De 2 000 a 19 999 habitantes,-6.913741796,-76.330169816,218.400623031
